Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
seventeen-fast-finish-extra-shine-quick-drying,Seventeen Fast Finish Extra Shine Quick Drying,<p><p><strong>Seventeen Fast Finish Extra Shine Quick Drying</strong> Adds shine to your manicure<br>Fast drying nails</p></p>,Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Nail Polish Dryers,"Express_Delivery, Asper Beauty, Nail Polish Dryers",TRUE,Title,Default Title,,,5201641015322,100,shopify,100,deny,manual,450.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/SEVENTEENFASTFINISHEXTRASHINEQUICKDRYING.jpg?v=1660992859,1,Seventeen Fast Finish Extra Shine Quick Drying,Seventeen Fast Finish Extra Shine Quick Drying,Seventeen Fast Finish Extra Shine Quick Drying Adds shine to your manicure Fast drying nails,active
skala-amidinho-de-milho-kids-cream-1000g,Skala Amidinho De Milho Kids Cream 1000g,"<p><p><strong>Skala Amidinho De Milho Kids Cream 1000g </strong>dermatologically tested and specially designed for kids, our Starch Corn formula is perfect for all hair types. Enriched with hydrating, strengthening, and anti-frizz properties, it’s a gentle yet effective solution for your child’s hair care needs.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,7897042017805,100,shopify,100,deny,manual,1000.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkalaAmidinhoDeMilhoKidsCream1000g.jpg?v=1711352428,1,Skala Amidinho De Milho Kids Cream 1000g,Skala Amidinho De Milho Kids Cream 1000g,"Skala Amidinho De Milho Kids Cream 1000g dermatologically tested and specially designed for kids, our Starch Corn formula is perfect for all hair types. Enriched with hydrating, strengthening, and anti-frizz properties, it’s a gentle yet effective solution for your child’s hair care needs.",active
skala-gel-liquido-mais-cachos-250g,Skala Gel Liquido Mais Cachos 250g,"<p><p><span lang=""en"" class=""Y2IQFc""><strong>Skala Gel Liquido Mais Cachos 250g</strong> has a formula free of Silicones, Petrolatum and Mineral Oil. It helps to define and model curly, frizzy hair, leaving the strands extremely light and natural. Its texture is gel, but it does not make the hair hard (as long as you respect the way you use it). Babosa: Rich in vitamins, minerals and amino acids, deeply treats the hair D-Panthenol: Strength and Hydration Castor Oil: Strengthens and helps fight hair loss due to hair breakage Shea Butter: Extreme nutrition, ensures shine and hydration.</span><strong><span lang=""en"" class=""Y2IQFc""></span></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,7897042013067,100,shopify,100,deny,manual,600.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkalaGelLiquidoMaisCachos250g_3610c0b6-d75e-474b-87e4-7f258dde1b7b.jpg?v=1753619063,1,Skala Gel Liquido Mais Cachos 250g,Skala Gel Liquido Mais Cachos 250g,"Skala Gel Liquido Mais Cachos 250g has a formula free of Silicones, Petrolatum and Mineral Oil. It helps to define and model curly, frizzy hair, leaving the strands extremely light and natural. Its texture is gel, but it does not make the hair hard (as long as you respect the way you use it). Babosa: Rich in vitamins, ",active
skala-cream-vitamin-c-and-collagen-1000g,Skala Cream Vitamin C And Collagen 1000g,"<p><p><strong>Skala Cream Vitamin C And Collagen 1000g </strong>a reparative hair mask enriched with Vitamin C and collagen, designed to protect hair from damage and reduce hair loss caused by chemical or thermal damage. This cream provides active antioxidants that help strengthen the hair and add a healthy shine. It also reduces tangling and renews hair fibers as it contains vegetal collagen<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Asper Beauty, Skin Care",TRUE,Title,Default Title,,,7897042017799,100,shopify,100,deny,manual,1000.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkalaCreamVitaminCAndCollagen1000g.jpg?v=1722925600,1,Skala Cream Vitamin C And Collagen 1000g,Skala Cream Vitamin C And Collagen 1000g,"Skala Cream Vitamin C And Collagen 1000g a reparative hair mask enriched with Vitamin C and collagen, designed to protect hair from damage and reduce hair loss caused by chemical or thermal damage. This cream provides active antioxidants that help strengthen the hair and add a healthy shine. It also reduces tangling an",active
skala-argan-oil-conditioning-cream-1000g,Skala Argan Oil Conditioning Cream 1000g,"<p><p><strong>Skala Argan Oil Conditioning Cream 1000g </strong>helps promote deep repair. It nourishes and revitalizes the hair fiber, giving an incredible and natural shine to dry and dull hair. <strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,7897042010721,100,shopify,100,deny,manual,1000.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Skala_Argan_Oil_Conditioning_Cream_1000g_2.jpg?v=1722926820,1,Skala Argan Oil Conditioning Cream 1000g,Skala Argan Oil Conditioning Cream 1000g,"Skala Argan Oil Conditioning Cream 1000g helps promote deep repair. It nourishes and revitalizes the hair fiber, giving an incredible and natural shine to dry and dull hair.",active
skip-hop-zoo-insulated-little-kid-food-jar-koala,Skip Hop Zoo Insulated Little Kid Food Jar -  Koala,"<p><p><strong>Skip Hop Zoo Insulated Little Kid Food Jar -  Koala </strong>this colourful stainless steel container keeps kid-sized portions warm or cold. Store the spork, or most utensils, in the handy built-in holder so your little one is ready for meals on-the-go.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Food Jar,"Asper Beauty, Food Jar",TRUE,Title,Default Title,,,194135556799,100,shopify,100,deny,manual,20.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkipHopZooInsulatedLittleKidFoodJarKoala.jpg?v=1722932501,1,Skip Hop Zoo Insulated Little Kid Food Jar -  Koala,Skip Hop Zoo Insulated Little Kid Food Jar -  Koala,"Skip Hop Zoo Insulated Little Kid Food Jar - Koala this colourful stainless steel container keeps kid-sized portions warm or cold. Store the spork, or most utensils, in the handy built-in holder so your little one is ready for meals on-the-go.",active
skip-hop-spark-style-stainless-steel-straw-bottle-robot,Skip Hop Spark Style Stainless Steel  Straw Bottle - Robot,"<p><p><strong>Skip Hop Spark Style Stainless Steel  Straw Bottle - Robot </strong>featuring cool designs that let little personalities shine, our stainless steel water bottle helps keep drinks cool on-the-go. The pop-up lid keeps the flexible straw clean, while the non-slip silicone sleeve protects little hands from cold surfaces. </p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Water Bottle,"Asper Beauty, Water Bottle",TRUE,Title,Default Title,,,195861223993,100,shopify,100,deny,manual,23.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkipHopSparkStyleStainlessSteelStrawBottle-Robot.jpg?v=1723028173,1,Skip Hop Spark Style Stainless Steel  Straw Bottle - Robot,Skip Hop Spark Style Stainless Steel  Straw Bottle - Robot,"Skip Hop Spark Style Stainless Steel Straw Bottle - Robot featuring cool designs that let little personalities shine, our stainless steel water bottle helps keep drinks cool on-the-go. The pop-up lid keeps the flexible straw clean, while the non-slip silicone sleeve protects little hands from cold surfaces.",active
skip-hop-mini-backpack-with-safety-harness-bee,Skip Hop Mini Backpack With Safety Harness - Bee,"<p><p><strong>Skip Hop Mini Backpack With Safety Harness - Bee</strong> is a mini backpack with a detachable rein for the smallest travellers. Friendly Zoo faces, adjustable pack straps, a top grab handle and the secure easy-to-attach rein, all keep walks around the block safe and fun. Take off the rein and your little one will feel like a big kid with his own mini backpack!</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Baby Backpack,"Asper Beauty, Baby Backpack",TRUE,Title,Default Title,,,879674009462,100,shopify,100,deny,manual,20.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkipHopMiniBackpackWithSafetyHarness-Bee.jpg?v=1723029149,1,Skip Hop Mini Backpack With Safety Harness - Bee,Skip Hop Mini Backpack With Safety Harness - Bee,"Skip Hop Mini Backpack With Safety Harness - Bee is a mini backpack with a detachable rein for the smallest travellers. Friendly Zoo faces, adjustable pack straps, a top grab handle and the secure easy-to-attach rein, all keep walks around the block safe and fun. Take off the rein and your little one will feel like a b",active
skip-hop-mini-backpack-with-safety-harness-butterfly,Skip Hop Mini Backpack With Safety Harness - Butterfly,"<p><p><strong>Skip Hop Mini Backpack With Safety Harness - Butterfly </strong>is a mini backpack with a detachable rein for the smallest travellers. Friendly Zoo faces, adjustable pack straps, a top grab handle and the secure easy-to-attach rein, all keep walks around the block safe and fun. Take off the rein and your little one will feel like a big kid with his own mini backpack!</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Baby Backpack,"Asper Beauty, Baby Backpack",TRUE,Title,Default Title,,,879674029293,100,shopify,100,deny,manual,20.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Skip_Mini_Backpack_With_Safety_Harness_-_Butterfly_0.jpg?v=1727268481,1,Skip Hop Mini Backpack With Safety Harness - Butterfly,Skip Hop Mini Backpack With Safety Harness - Butterfly,"Skip Hop Mini Backpack With Safety Harness - Butterfly is a mini backpack with a detachable rein for the smallest travellers. Friendly Zoo faces, adjustable pack straps, a top grab handle and the secure easy-to-attach rein, all keep walks around the block safe and fun. Take off the rein and your little one will feel li",active
hask-curl-defining-cream-198ml,Hask Curl Defining Cream 198ml,"<p><p><strong>Hask Curl Defining Cream 198ml</strong> t<span data-mce-fragment=""1"">his lightweight, humidity-proof formula works to enhance your natural curl pattern, leaving curls touchably-soft and defined. Enriched with a miracle blend of coconut oil, argan oil &amp; vitamin E to seal-in moisture and shine for a frizz-free finish.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Asper Beauty, Skin Care",TRUE,Title,Default Title,,,071164363317,100,shopify,100,deny,manual,900.00,1000.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/HaskCurlDefiningCream198ml.jpg?v=1755177273,1,Hask Curl Defining Cream 198ml,Hask Curl Defining Cream 198ml,"Hask Curl Defining Cream 198ml t his lightweight, humidity-proof formula works to enhance your natural curl pattern, leaving curls touchably-soft and defined. Enriched with a miracle blend of coconut oil, argan oil &amp; vitamin E to seal-in moisture and shine for a frizz-free finish.",active
babaria-exfoliating-gel-100ml,Babaria Exfoliating Gel 100ml,"<p><p><strong>Babaria Exfoliating Gel 100ml</strong> f<span data-mce-fragment=""1"">ormulated with disaccharides of biotechnological origin, it protects the skin from contamination and keeps it soft and smooth, removing dead cells and impurities. Its aloe vera content provides deep dermal hydration.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Scrub,"Asper Beauty, Scrub",TRUE,Title,Default Title,,,8410412430227,100,shopify,100,deny,manual,600.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/BABARIAEXFOLIATINGGEL100ML.png?v=1680954262,1,Babaria Exfoliating Gel 100ml,Babaria Exfoliating Gel 100ml,"Babaria Exfoliating Gel 100ml f ormulated with disaccharides of biotechnological origin, it protects the skin from contamination and keeps it soft and smooth, removing dead cells and impurities. Its aloe vera content provides deep dermal hydration.",active
uriage-hysac-3-regul-40ml,Uriage Hyséac 3-regul+ 40ml,"<p><p><strong>Uriage Hyséac 3-regul+ 40ml </strong>is the all-round anti-imperfection treatment for acne-prone skin. Fewer pimples, fewer blackheads and fewer marks thanks to its multi-patented formula, an innovation from Uriage Dermatological Laboratories, and the best anti-imperfection dermatological active ingredients. The 4 patents regulate the microbiome while the active ingredients purify, cleanse and soothe the skin. Over time, imperfections fade and the skin looks clearer and matte.<span> </span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3661434010088,100,shopify,100,deny,manual,19.90,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/UriageHyseac3-regul_40ml.jpg?v=1723540859,1,Uriage Hyséac 3-regul+ 40ml,Uriage Hyséac 3-regul+ 40ml,"Uriage Hyséac 3-regul+ 40ml is the all-round anti-imperfection treatment for acne-prone skin. Fewer pimples, fewer blackheads and fewer marks thanks to its multi-patented formula, an innovation from Uriage Dermatological Laboratories, and the best anti-imperfection dermatological active ingredients. The 4 patents regul",active
hask-5-in-1-leave-in-spray-with-keratin-jojoba-seed-oil-175ml,Hask 5 In 1 Leave - In Spray With Keratin & Jojoba Seed Oil 175ml,"<p><p><strong>Hask 5 In 1 Leave - In Spray With Keratin &amp; Jojoba Seed Oil 175ml </strong>this multi-benefit, keratin-enriched conditioning spray is designed to pack strands with moisturizing and conditioning agents that protect hair from heat and provide a smooth look.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Leave In,"Express_Delivery, Asper Beauty, Leave In",TRUE,Title,Default Title,,,071164302248,100,shopify,100,deny,manual,900.00,1000.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Hask5In1Leave-InSprayWithKeratin_JojobaSeedOil175ml.jpg?v=1751287163,1,Hask 5 In 1 Leave - In Spray With Keratin & Jojoba Seed Oil 175ml,Hask 5 In 1 Leave - In Spray With Keratin & Jojoba Seed Oil 175ml,"Hask 5 In 1 Leave - In Spray With Keratin &amp; Jojoba Seed Oil 175ml this multi-benefit, keratin-enriched conditioning spray is designed to pack strands with moisturizing and conditioning agents that protect hair from heat and provide a smooth look.",active
hask-5-in-1-leave-in-with-biotin-collagen-coffee-seed-oil-175ml,"Hask 5 In 1 Leave - In With Biotin, Collagen & Coffee Seed Oil 175ml","<p><p><strong>Hask 5 In 1 Leave - In With Biotin, Collagen &amp; Coffee Seed Oil 175ml </strong>this multi-benefit conditioning spray moisturizes, conditions, provides thermal protection, and detangles thin hair.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Leave In,"Express_Delivery, Asper Beauty, Leave In",TRUE,Title,Default Title,,,071164302255,100,shopify,100,deny,manual,900.00,1000.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Hask5In1Leave-InWithBiotin_Collagen_CoffeeSeedOil175ml_f6eb02c7-d027-410d-b92e-c196e02aa646.jpg?v=1755177548,1,"Hask 5 In 1 Leave - In With Biotin, Collagen & Coffee Seed Oil 175ml","Hask 5 In 1 Leave - In With Biotin, Collagen & Coffee Seed Oil 175ml","Hask 5 In 1 Leave - In With Biotin, Collagen &amp; Coffee Seed Oil 175ml this multi-benefit conditioning spray moisturizes, conditions, provides thermal protection, and detangles thin hair.",active
hask-5-in-1-leave-in-spray-with-argan-oil-175ml,Hask 5 In 1 Leave - In Spray With Argan Oil 175ml,"<p><p><strong>Hask 5 In 1 Leave - In Spray With Argan Oil 175ml </strong>this multi-benefit conditioning spray moisturizes, conditions and provides thermal protection, working to restore dry, damaged hair while shielding it from heat damage.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Leave In,"Express_Delivery, Asper Beauty, Leave In",TRUE,Title,Default Title,,,071164302262,100,shopify,100,deny,manual,900.00,1000.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Hask5In1Leave-InSprayWithArganOil175ml_f3d94f2e-02ea-448d-8bf5-46eeab3a0ee1.jpg?v=1751286835,1,Hask 5 In 1 Leave - In Spray With Argan Oil 175ml,Hask 5 In 1 Leave - In Spray With Argan Oil 175ml,"Hask 5 In 1 Leave - In Spray With Argan Oil 175ml this multi-benefit conditioning spray moisturizes, conditions and provides thermal protection, working to restore dry, damaged hair while shielding it from heat damage.",active
skip-hop-zoo-bento-lunch-box-dino,Skip Hop Zoo Bento Lunch Box - Dino,"<p><p><strong>Skip Hop Zoo Bento Lunch Box - Dino </strong>pack perfect child-sized portions with our sturdy and supercute Spark Style bento lunch box. Eeven the pickiest eaters in the family will love to munch on everything you pack in the divided tray and separate containers with lids. A secure seal helps prevent messes, while kid-friendly latches are easy for little hands to open and close on their own. It’s dishwasher-safe so clean-up’s a breeze. </p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Lunch Box,"Asper Beauty, Lunch Box",TRUE,Title,Default Title,,,195861786818,100,shopify,100,deny,manual,18.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkipHopZooBentoLunchBox-Dino3.jpg?v=1726905742,1,Skip Hop Zoo Bento Lunch Box - Dino,Skip Hop Zoo Bento Lunch Box - Dino,"Skip Hop Zoo Bento Lunch Box - Dino pack perfect child-sized portions with our sturdy and supercute Spark Style bento lunch box. Eeven the pickiest eaters in the family will love to munch on everything you pack in the divided tray and separate containers with lids. A secure seal helps prevent messes, while kid-friendly",active
mustela-mustela-baby-gentle-shampoo-200ml-2-pack-offer,Mustela Mustela Baby Gentle Shampoo 200ml 2-Pack Offer,"<p><p><strong>Mustela Mustela Baby Gentle Shampoo 200ml 2-Pack Offer </strong>baby and child Gentle shampoo for the fine, delicate hair of the child or baby, from birth on.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Asper Beauty, Hair Care",TRUE,Title,Default Title,,,ASPER-1769145122510-11502,100,shopify,100,deny,manual,1000.00,14.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MustelaMustelaBabyGentleShampoo200ml2-PackOffer.jpg?v=1723640496,1,Mustela Mustela Baby Gentle Shampoo 200ml 2-Pack Offer,Mustela Mustela Baby Gentle Shampoo 200ml 2-Pack Offer,"Mustela Mustela Baby Gentle Shampoo 200ml 2-Pack Offer baby and child Gentle shampoo for the fine, delicate hair of the child or baby, from birth on.",active
sebamed-anti-pollution-hydrating-fluid-spf20-30ml,Sebamed Anti-pollution Hydrating Fluid SPF20 30ml,<p><p><strong>Sebamed Anti-pollution Hydrating Fluid SPF20 </strong><strong> </strong>for protection against environmental influences intense moisture with Q10 and Hyaluronic Acid strengthens the skin’s barrier with Fermented Lactic Acid Bacteria</p></p>,Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Asper Beauty, Skin Care",TRUE,Title,Default Title,,,4103040028648,100,shopify,100,deny,manual,11.90,14.90,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SebamedAnti-pollutionHydratingFluidSPF2030ml.jpg?v=1758367178,1,Sebamed Anti-pollution Hydrating Fluid SPF20 30ml,Sebamed Anti-pollution Hydrating Fluid SPF20 30ml,Sebamed Anti-pollution Hydrating Fluid SPF20 for protection against environmental influences intense moisture with Q10 and Hyaluronic Acid strengthens the skin’s barrier with Fermented Lactic Acid Bacteria,active
mustela-cicastela-moisture-recovery-cream-40ml,Mustela Cicastela Moisture Recovery Cream 40ml,"<p><p><strong>Mustela Cicastela Moisture Recovery Cream 40ml </strong>restores weakened skin and hydrates to instantly soothe baby and children's skin discomfort. Ideal for baby's daily irritations, even newborns. Its light texture leaves a non-greasy non-sticky protective film on the skin.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3504105033330,100,shopify,100,deny,manual,14.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MustelaCicastelaMoistureRecoveryCream40ml.jpg?v=1723876346,1,Mustela Cicastela Moisture Recovery Cream 40ml,Mustela Cicastela Moisture Recovery Cream 40ml,"Mustela Cicastela Moisture Recovery Cream 40ml restores weakened skin and hydrates to instantly soothe baby and children's skin discomfort. Ideal for baby's daily irritations, even newborns. Its light texture leaves a non-greasy non-sticky protective film on the skin.",active
mustela-hair-styler-skin-freshener-200ml,Mustela Hair Styler & Skin Freshener 200ml,"<p><p><strong>Mustela Hair Styler &amp; Skin Freshener 200ml </strong>ideal for daily use to perfume, refresh or style your baby. Leaves the skin soft. High skin tolerance from birth. Tested under dermatological and pediatric control. Formulated to minimize the risk of allergic reactions.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,3504105036027,100,shopify,100,deny,manual,1000.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MustelaHairStyler_SkinFreshener200ml.jpg?v=1723878498,1,Mustela Hair Styler & Skin Freshener 200ml,Mustela Hair Styler & Skin Freshener 200ml,"Mustela Hair Styler &amp; Skin Freshener 200ml ideal for daily use to perfume, refresh or style your baby. Leaves the skin soft. High skin tolerance from birth. Tested under dermatological and pediatric control. Formulated to minimize the risk of allergic reactions.",active
aloe-fresh-collutorio-mouth-wash-menta-mint-500ml,Aloe Fresh Collutorio Mouth Wash Menta Mint 500ml,"<p><p><strong>Aloe Fresh Collutorio Mouth Wash Menta Mint 500ml </strong>helps reduce plaque and bad breath, protects the gums and prevents tooth decay. It is formulated with 98% natural ingredients and is free of saccharin, fluoride, SLES. Aloe Fresh Mouthwash gives complete protection and fresh breath with aloe vera. Grapefruit seed extract, propolis and xylitol help prevent bacterial growth for fresh breath. Aloe vera is naturally soothing and anti-inflammatory, as well as protective thanks to its antibacterial and antiseptic properties.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Mouth Wash,"Express_Delivery, Asper Beauty, Mouth Wash",TRUE,Title,Default Title,,,8008843009930,100,shopify,100,deny,manual,550.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/AloeFreshCollutorioMouthWashMentaMint500ml.jpg?v=1723704605,1,Aloe Fresh Collutorio Mouth Wash Menta Mint 500ml,Aloe Fresh Collutorio Mouth Wash Menta Mint 500ml,"Aloe Fresh Collutorio Mouth Wash Menta Mint 500ml helps reduce plaque and bad breath, protects the gums and prevents tooth decay. It is formulated with 98% natural ingredients and is free of saccharin, fluoride, SLES. Aloe Fresh Mouthwash gives complete protection and fresh breath with aloe vera. Grapefruit seed extrac",active
aloe-fresh-spray-fresh-breath-mint-menta-15ml,Aloe Fresh Spray Fresh Breath Mint Menta 15ml,"<p><p><strong>Aloe Fresh Spray Fresh Breath Mint Menta 15ml </strong>has an effective action against bad breath thanks to its innovative formula. Contains Aloe Vera, Grapefruit Seeds and Tea Tree Oil, useful for neutralizing oral bacteria that produce sulphurous substances responsible for bad breath. Without gas, alcohol and saccharin.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Oral Spray,"Express_Delivery, Asper Beauty, Oral Spray",TRUE,Title,Default Title,,,8008843133444,100,shopify,100,deny,manual,390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/AloeFreshSprayFreshBreathMintMenta15ml.jpg?v=1723707954,1,Aloe Fresh Spray Fresh Breath Mint Menta 15ml,Aloe Fresh Spray Fresh Breath Mint Menta 15ml,"Aloe Fresh Spray Fresh Breath Mint Menta 15ml has an effective action against bad breath thanks to its innovative formula. Contains Aloe Vera, Grapefruit Seeds and Tea Tree Oil, useful for neutralizing oral bacteria that produce sulphurous substances responsible for bad breath. Without gas, alcohol and saccharin.",active
skala-antirresiduos-shampoo-325ml,Skala Antirresiduos Shampoo 325ml,"<p><p><strong>Skala Antirresiduos Shampoo 325ml</strong> a deep clarifying shampoo that works by enhancing oxygen in the tissues. It is suitable for all types of hair and oily scalp in particular, as it gives it double cleansing.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,7897042013500,100,shopify,100,deny,manual,600.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkalaAntirresiduosShampoo325ml.jpg?v=1723972673,1,Skala Antirresiduos Shampoo 325ml,Skala Antirresiduos Shampoo 325ml,"Skala Antirresiduos Shampoo 325ml a deep clarifying shampoo that works by enhancing oxygen in the tissues. It is suitable for all types of hair and oily scalp in particular, as it gives it double cleansing.",active
skala-matizador-purple-shampoo-325ml,Skala Matizador Purple Shampoo 325ml,"<p><p><strong>Skala Matizador Purple Shampoo 325ml </strong>it contains purple pigments to remove yellow tones and maintain blonde or platinum blonde hair color and reduce yellow color reflections. Moisturizes the hair using hyaluronic acid and other moisturizing substances.<strong> Key features:</strong> adjusting color, maintaining blonde hair without dryness</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,7897042012053,100,shopify,100,deny,manual,1000.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SkalaMatizadorShampoo325ml.jpg?v=1723973224,1,Skala Matizador Purple Shampoo 325ml,Skala Matizador Purple Shampoo 325ml,"Skala Matizador Purple Shampoo 325ml it contains purple pigments to remove yellow tones and maintain blonde or platinum blonde hair color and reduce yellow color reflections. Moisturizes the hair using hyaluronic acid and other moisturizing substances. Key features: adjusting color, maintaining blonde hair without dryn",active
chicco-toy-basket-league,Chicco Toy Basket League,"<p><p><strong>Chicco Toy Basket League</strong> is the cute basket for fun and movement, alone or in company. Thanks to the sensor and the fun, bright and musical activities, the child entertains in increasingly exciting matches!</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Toys,"Asper Beauty, Toys",TRUE,Title,Default Title,,,8058664087303,100,shopify,100,deny,manual,48.30,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/CHICCOTOYBASKETLEAGUE.jpg?v=1693470636,1,Chicco Toy Basket League,Chicco Toy Basket League,"Chicco Toy Basket League is the cute basket for fun and movement, alone or in company. Thanks to the sensor and the fun, bright and musical activities, the child entertains in increasingly exciting matches!",active
avene-cream-sunscreen-50ml-25-off,Avene Cream Sunscreen 50ml 25% Off,"<p><p><span data-mce-fragment=""1""><strong>Avene Cream Sunscreen 50ml</strong> offers ultra-broad spectrum daily sun protection. It is ideal for <strong>dry sensitive</strong> facial skin. Its velvety, melting texture moisturises the face for up to 8 hours leaving the skin nourished and soft to the touch. The SPF 50+ Cream leaves an imperceptible, non-shiny finish on the skin when applied and is an excellent base for everyday make-up.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3282770149487,100,shopify,100,deny,manual,17.20,22.90,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/AVENECREAMSUNSCREEN50ML.jpg?v=1681377300,1,Avene Cream Sunscreen 50ml 25% Off,Avene Cream Sunscreen 50ml 25% Off,"Avene Cream Sunscreen 50ml offers ultra-broad spectrum daily sun protection. It is ideal for dry sensitive facial skin. Its velvety, melting texture moisturises the face for up to 8 hours leaving the skin nourished and soft to the touch. The SPF 50+ Cream leaves an imperceptible, non-shiny finish on the skin when appli",active
