Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
uriage-intimate-gyn-phy-200ml,Uriage Intimate Gyn-phy 200ml,"<p><p><strong>Uriage Intimate Gyn-phy 200ml </strong>is a gentle gel that delicately cleanses, refreshes and soothes the feminine intimate area.  this formula resorts to the Glyco-Gyn Cleansing Complex to efficiently cleanse without causing dryness and create a proper balance of the mucous membrane. Furthermore, the presence of Uriage Thermal Water soothes the skin, relieving any sensations of discomfort. Last but definitely not least, the physiological pH of helps to preserve comfort all day long <strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Intimate Wash,"Express_Delivery, Asper Beauty, Intimate Wash",TRUE,Title,Default Title,,,3661434005268,100,shopify,100,deny,manual,950.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/URIAGEINTIMATEGYN-PHY200ML.jpg?v=1661167923,1,Uriage Intimate Gyn-phy 200ml,Uriage Intimate Gyn-phy 200ml,"Uriage Intimate Gyn-phy 200ml is a gentle gel that delicately cleanses, refreshes and soothes the feminine intimate area. this formula resorts to the Glyco-Gyn Cleansing Complex to efficiently cleanse without causing dryness and create a proper balance of the mucous membrane. Furthermore, the presence of Uriage Thermal",active
uriage-hysac-fluid-spf50-50ml,Uriage Hyséac - Fluid Spf50+ 50ml,"<p><p><strong>Uriage Hyséac - Fluid Spf50+ 50ml </strong>is a dual-action moisturizer that combines effective sun protection with properties specifically tailored <strong>to combination to oily skin.</strong> Formulated with Licorice Extract, a mattifying active that regulates excess oil and reduces shine on the surface of the skin, and  Thermal Water, an all-natural ingredient that calms the skin and relieves sensations of discomfort, this cream offers high-performance UVA-UVB protection to the skin all the while providing a non-sticky and non-greasy finish. The complexion is clear, mattified, and perfectly protected from sun-caused damage.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Sunscreen,"Express_Delivery, Asper Beauty, Sunscreen",TRUE,Title,Default Title,,,3661434001932,100,shopify,100,deny,manual,21.90,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/UriageHyseac-FluidSpf50_50ml.jpg?v=1757593493,1,Uriage Hyséac - Fluid Spf50+ 50ml,Uriage Hyséac - Fluid Spf50+ 50ml,"Uriage Hyséac - Fluid Spf50+ 50ml is a dual-action moisturizer that combines effective sun protection with properties specifically tailored to combination to oily skin. Formulated with Licorice Extract, a mattifying active that regulates excess oil and reduces shine on the surface of the skin, and Thermal Water, an all",active
uriage-eau-thermale-rich-water-cream-40ml,Uriage Eau Thermale - Rich Water Cream 40ml,"<p><p><span><strong>Uriage Eau Thermale - Rich Water Cream 40ml</strong> is a rich and smooth nourishing care for <strong>dry skin.</strong> The Hydro-Thermal Complex is responsible for moisturizing gradually the skin through the day and rebuilding the skin barrier, acting on the corneocyte cement, and so limiting the dehydration. The Shea Butter nourishes and comforts the skin, leaving it radiant, energized and soft. </span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3661434004995,100,shopify,100,deny,manual,18.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/URIAGEEAUTHERMALE-RICHWATERCREAM.jpg?v=1701933628,1,Uriage Eau Thermale - Rich Water Cream 40ml,Uriage Eau Thermale - Rich Water Cream 40ml,"Uriage Eau Thermale - Rich Water Cream 40ml is a rich and smooth nourishing care for dry skin. The Hydro-Thermal Complex is responsible for moisturizing gradually the skin through the day and rebuilding the skin barrier, acting on the corneocyte cement, and so limiting the dehydration. The Shea Butter nourishes and com",active
uriage-barisun-mat-fluid-spf50-50ml-2-packs,Uriage Bariésun Mat Fluid Spf50+ 50ml (2 Packs),"<p><p><span><strong>Uriage Bariésun Mat Fluid Spf50+ 50ml (2 Packs)</strong> is the ideal sunscreen for<strong> combination to oily skin</strong>. Its filter complex provides a very high protection against UVA and UVB rays, and Licorice extract and mattifying agents guarantee a no-shine effect through the day. The fluid texture allows a fast absorption, and Uriage Water Thermal ensures a continuous hydration</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Offer,"Asper Beauty, Offer",TRUE,Title,Default Title,,,ASPER-1769145122081-936,100,shopify,100,deny,manual,29.90,39.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/URIAGEBARIESUNMATFLUIDSPF50_50ML_2PACKS.png?v=1661166806,1,Uriage Bariésun Mat Fluid Spf50+ 50ml (2 Packs),Uriage Bariésun Mat Fluid Spf50+ 50ml (2 Packs),"Uriage Bariésun Mat Fluid Spf50+ 50ml (2 Packs) is the ideal sunscreen for combination to oily skin . Its filter complex provides a very high protection against UVA and UVB rays, and Licorice extract and mattifying agents guarantee a no-shine effect through the day. The fluid texture allows a fast absorption, and Uriag",active
uriage-power-3-deodorant-50ml,Uriage Power 3 Deodorant 50ml,"<p><p><strong>Uriage Power 3 Deodorant 50ml </strong>is an effective deodorant that provides comfort and anti-odor effectiveness to the underarm area for 24 hours. Formulated without alcohol, this product prevents white and yellow stains and avoids the uncomfortable effect of skin stiffness under clothing. The sensitive skin of the underarm area is soothed and protected, while perspiration and odors are kept under control all day long, for an enduring feeling of freshness and comfort.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Deodorant Roll,"Express_Delivery, Asper Beauty, Deodorant Roll",TRUE,Title,Default Title,,,3661434004575,100,shopify,100,deny,manual,11.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/UriagePower3Deodorant50ml.jpg?v=1752920992,1,Uriage Power 3 Deodorant 50ml,Uriage Power 3 Deodorant 50ml,"Uriage Power 3 Deodorant 50ml is an effective deodorant that provides comfort and anti-odor effectiveness to the underarm area for 24 hours. Formulated without alcohol, this product prevents white and yellow stains and avoids the uncomfortable effect of skin stiffness under clothing. The sensitive skin of the underarm ",active
ducray-hidrosis-roll-on-40ml,Ducray Hidrosis Roll On 40ml,"<p><p><span><strong>Ducray Hidrosis Roll On 40ml</strong> is a triple-action deodorant that responds to the problem of <strong>excessive underarm sweating</strong>. Suitable for all skin types, including sensitive, this roll-on deodorant contains zinc ricinoleate and rice starch, two natural ingredients that absorb excess moisture, neutralize body odor, and limit bacterial proliferation on the surface of the skin. Clinical trial volunteers report 35% less perspiration, and a long lasting feeling of comfort that lasts for up to 48 hours.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Deodorant Roll,"Express_Delivery, Asper Beauty, Deodorant Roll",TRUE,Title,Default Title,,,3282770389456,100,shopify,100,deny,manual,13.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/DucrayHidrosisRollOn40ml_b6c9ea99-afb8-4693-921c-c3a98ff0f76a.jpg?v=1752652670,1,Ducray Hidrosis Roll On 40ml,Ducray Hidrosis Roll On 40ml,"Ducray Hidrosis Roll On 40ml is a triple-action deodorant that responds to the problem of excessive underarm sweating . Suitable for all skin types, including sensitive, this roll-on deodorant contains zinc ricinoleate and rice starch, two natural ingredients that absorb excess moisture, neutralize body odor, and limit",active
ducray-keracnyl-foaming-gel-200ml,Ducray Keracnyl Foaming Gel 200ml,"<p><p><span><strong>Ducray Keracnyl Foaming Gel 200ml</strong> is a refreshing gel ideal for the daily cleansing of <strong>oily and acne-prone skin</strong>. This gentle and soap-free formula is suitable for both<strong> face and body</strong> and able to cleanse and purify the skin without disturbing its natural balance. With 84% ingredients of natural origin, it is enriched with hydrating and purifying ingredients such as Glycerin, Monolaurin and Myrtacine. Glycerin helps keep the skin hydrated and also shielded from external aggressors. Monolaurin, which has the ability to regulate sebum production, helps reduce excess shine and mattify the complexion. And, Myrtacine, which counteracts C.acnes bacteria by limiting its biofilm formation, helps limit the appearance of blemishes and also soothes the skin. All in all, it cleanses, purifies, and also soothes the skin helping mattify the complexion and limit the appearance of blemishes.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Cleanser,"Express_Delivery, Asper Beauty, Cleanser",TRUE,Title,Default Title,,,3282770141351,100,shopify,100,deny,manual,16.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/DUCRAYKERACNYLGEL200ML_ec4d5d10-a081-44fd-bec8-af0b0d77f247.jpg?v=1659358447,1,Ducray Keracnyl Foaming Gel 200ml,Ducray Keracnyl Foaming Gel 200ml,"Ducray Keracnyl Foaming Gel 200ml is a refreshing gel ideal for the daily cleansing of oily and acne-prone skin . This gentle and soap-free formula is suitable for both face and body and able to cleanse and purify the skin without disturbing its natural balance. With 84% ingredients of natural origin, it is enriched wi",active
ducray-dexeryl-cream-250g,Ducray Dexeryl Cream 250g,"<p><p><strong>Ducray Dexeryl Cream 250g</strong> is a topical cream indicated to manage and relieve the burning and itching experienced with various types of dermatoses including atopic dermatitis, allergic contact dermatitis and irritant contact dermatitis. DEXERYL Cream provides a moist skin environment, which is beneficial to the healing process. Dexeryl is a safe, steroid free, non-greasy, and fast absorbing cream with 3 essential ingredients.<br>Petrolatum and Mineral Oil provide a barrier to your skin protecting it from the harsh environment.<br>Glycerin promotes skin hydration.<span dir=""RTL"" lang=""AR-SA""></span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3573994006183,100,shopify,100,deny,manual,11.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/DucrayDexerylCream250g_4a64f70a-654c-4de3-9359-794607805a2e.jpg?v=1756729514,1,Ducray Dexeryl Cream 250g,Ducray Dexeryl Cream 250g,"Ducray Dexeryl Cream 250g is a topical cream indicated to manage and relieve the burning and itching experienced with various types of dermatoses including atopic dermatitis, allergic contact dermatitis and irritant contact dermatitis. DEXERYL Cream provides a moist skin environment, which is beneficial to the healing ",active
ducray-kelual-ds-shampoo-100ml,Ducray Kelual Ds Shampoo 100ml,"<p><p><span><strong>Ducray Kelual Ds Shampoo 100ml</strong> is a soothing shampoo specially formulated to combat severe states of dandruff . With a unique formula, it acts on all the factors involved in severe dandruff conditions and is able to rapidly soothe the scalp while eliminating dandruff. Its antifungal and keratolytic properties purify the scalp and help remove dry scales, eliminating dandruff and reducing its recurrence. And its anti-inflammatory and soothing properties, help reduce symptoms of discomfort such as itching and redness, comforting the scalp. With a delicately scented formula, that leaves the hair soft and smooth, this shampoo is ideal for the care of the scalp subject to <strong>seborrheic dermatitis</strong> <b data-mce-fragment=""1"">(oily dandruff)</b>, helping remove dry scales while soothing for long-lasting relief.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,3282770140453,100,shopify,100,deny,manual,19.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/DucrayKelualDsShampoo100ml.png?v=1743317192,1,Ducray Kelual Ds Shampoo 100ml,Ducray Kelual Ds Shampoo 100ml,"Ducray Kelual Ds Shampoo 100ml is a soothing shampoo specially formulated to combat severe states of dandruff . With a unique formula, it acts on all the factors involved in severe dandruff conditions and is able to rapidly soothe the scalp while eliminating dandruff. Its antifungal and keratolytic properties purify th",active
isdin-micellar-solution-4-in-1-sensitive-skin-400ml,Isdin Micellar Solution 4-in-1 Sensitive Skin 400ml,"<p><p><strong>Isdin Micellar Solution 4-in-1 Sensitive Skin 400ml </strong><span data-mce-fragment=""1"">is a micellar water <strong>suitable for all skin types, including sensitive</strong>, as it contains mild cleansers that gently wipe away all the impurities without the need to be harsh. This cleanser is able to remove all impurities and make-up and can even remove waterproof and long-duration make-up. In only one gesture you get 4 different actions: remove make-up, clean, tone and hydrate the skin, leaving it ready for your skincare routine.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Micellar,"Express_Delivery, Asper Beauty, Micellar",TRUE,Title,Default Title,,,8429420128644,100,shopify,100,deny,manual,15.50,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Isdin_Micellar_Solution_4-in-1_Sensitive_Skin_400ml.jpg?v=1753873841,1,Isdin Micellar Solution 4-in-1 Sensitive Skin 400ml,Isdin Micellar Solution 4-in-1 Sensitive Skin 400ml,"Isdin Micellar Solution 4-in-1 Sensitive Skin 400ml is a micellar water suitable for all skin types, including sensitive , as it contains mild cleansers that gently wipe away all the impurities without the need to be harsh. This cleanser is able to remove all impurities and make-up and can even remove waterproof and lo",active
isdin-micellar-solution-4-in-1-sensitive-skin-100ml,Isdin Micellar Solution 4-in-1 Sensitive Skin 100ml,"<p><p><strong>Isdin Micellar Solution 4-in-1 Sensitive Skin 100ml </strong><span data-mce-fragment=""1"">is a micellar water <strong>suitable for all skin types, including sensitive</strong>, as it contains mild cleansers that gently wipe away all the impurities without the need to be harsh. This cleanser is able to remove all impurities and make-up and can even remove waterproof and long-duration make-up. In only one gesture you get 4 different actions: remove make-up, clean, tone and hydrate the skin, leaving it ready for your skincare routine.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Micellar,"Express_Delivery, Asper Beauty, Micellar",TRUE,Title,Default Title,,,8470001880154,100,shopify,100,deny,manual,720.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/IsdinMicellarSolution4-in-1SensitiveSkin100ml.jpg?v=1749641841,1,Isdin Micellar Solution 4-in-1 Sensitive Skin 100ml,Isdin Micellar Solution 4-in-1 Sensitive Skin 100ml,"Isdin Micellar Solution 4-in-1 Sensitive Skin 100ml is a micellar water suitable for all skin types, including sensitive , as it contains mild cleansers that gently wipe away all the impurities without the need to be harsh. This cleanser is able to remove all impurities and make-up and can even remove waterproof and lo",active
svr-physiopure-gentle-foaming-gel-cleanser-200ml,Svr Physiopure Gentle Foaming Gel Cleanser 200ml,"<p><p><span data-mce-fragment=""1""><strong>Svr Physiopure Gentle Foaming Gel Cleanser 200ml</strong> is a cleansing solution that was specially formulated for sensitive skin. In fact, by resorting to an Exclusive Hydrating Complex, this formula is able to efficiently clean the complexion without creating a tight after-feel. By providing hydration and comfort, the SVR Physiopure Gentle Foaming Gel Cleanser does not overdry the skin during the cleansing process leaving it soft and supple instead. At the same time, while Micelles clean and purify the skin, the presence of Oxygenating Magnesium proves to be efficient when it comes to reoxygenating the cells. Last but not least, the SVR Physiopure Gentle Foaming Gel Cleanser has a pleasant gel texture that transforms into a creamy foam when in contact with water.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Cleanser,"Express_Delivery, Asper Beauty, Cleanser",TRUE,Title,Default Title,,,3662361003792,100,shopify,100,deny,manual,15.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SvrPhysiopureGentleFoamingGelCleanser200ml.jpg?v=1756025856,1,Svr Physiopure Gentle Foaming Gel Cleanser 200ml,Svr Physiopure Gentle Foaming Gel Cleanser 200ml,"Svr Physiopure Gentle Foaming Gel Cleanser 200ml is a cleansing solution that was specially formulated for sensitive skin. In fact, by resorting to an Exclusive Hydrating Complex, this formula is able to efficiently clean the complexion without creating a tight after-feel. By providing hydration and comfort, the SVR Ph",active
svr-sensifine-dermo-nettoyant-400ml,Svr Sensifine Dermo Nettoyant 400ml,"<p><p><span data-mce-fragment=""1""><strong>Svr Sensifine Dermo Nettoyant 400ml</strong> is a cleansing product specially formulated for <strong>sensitive and intolerant skin</strong>. With an efficient yet gentle composition, this product is able to remove even waterproof makeup while preventing irritation on the skin. In fact, suitable for the face, eyes and lips, it eliminates residue without requiring rubbing. To top that, the SVR Sensifine Dermo-Nettoyant Make-up Removing Cleanser resorts to the soothing benefits of Niacinamide to ensure a calming effect that reduces and prevents any form of irritation. As a result, after each application, the skin is not only refreshed and perfectly cleansed but also calm and nourished.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Micellar,"Asper Beauty, Micellar",TRUE,Title,Default Title,,,401360084063,100,shopify,100,deny,manual,13.50,22.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/SVRSENSIFINEDERMONETTOYANT400ML.jpg?v=1632305998,1,Svr Sensifine Dermo Nettoyant 400ml,Svr Sensifine Dermo Nettoyant 400ml,"Svr Sensifine Dermo Nettoyant 400ml is a cleansing product specially formulated for sensitive and intolerant skin . With an efficient yet gentle composition, this product is able to remove even waterproof makeup while preventing irritation on the skin. In fact, suitable for the face, eyes and lips, it eliminates residu",active
svr-spirial-vegetal-roll-on-deodorant-50ml,Svr Spirial Vegetal Roll On Deodorant 50ml,"<p><p><strong>Svr Spirial Vegetal Roll On Deodorant 50ml</strong> <span data-mce-fragment=""1"">is the first plant-based deodorant and antiperspirant formula free from aluminum, alcohol and fragrance. Moreover, people with <strong>very sensitive skin</strong> can use this antiperspirant, being suitable even after hair removal. This deodorant has a 48h action that keeps the skin dry and the body odor controlled, as well as a no yellow or white marks formula that keeps the clothes free from stains. Furthermore, the skin feels comfortable, even the most sensitive ones, as the hypoallergenic formula has a high tolerance and has been extensively tested to suit even the most demanding skins.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Deodorant & Antiperspirant Roll,"Asper Beauty, Deodorant & Antiperspirant Roll",TRUE,Title,Default Title,,,3662361003860,100,shopify,100,deny,manual,16.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SvrSpirialVegetalRollOnDeodorant50ml.jpg?v=1754988203,1,Svr Spirial Vegetal Roll On Deodorant 50ml,Svr Spirial Vegetal Roll On Deodorant 50ml,"Svr Spirial Vegetal Roll On Deodorant 50ml is the first plant-based deodorant and antiperspirant formula free from aluminum, alcohol and fragrance. Moreover, people with very sensitive skin can use this antiperspirant, being suitable even after hair removal. This deodorant has a 48h action that keeps the skin dry and t",active
svr-sebiaclear-hydra-40ml,Svr Sebiaclear Hydra 40ml,"<p><p><strong>Svr Sebiaclear Hydra 40ml</strong> <span data-mce-fragment=""1"">is a non-comedogenic compensating moisturizer for <strong>acne prone skin.</strong> Its combination of active ingredients soothes and repairs the skin barrier, providing comfort. Plus, the skin hydration is regulated, reducing </span><span data-mce-fragment=""1"">dryness and discomfort. This cream also has an anti-inflammatory and anti-marks effect, being indicated for combination to oily skin, dehydrated by treatments.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3662361003594,100,shopify,100,deny,manual,26.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SvrSebiaclearHydra40ml_0bf3a5de-f031-4f8b-a18a-d0304ed30b30.jpg?v=1702121841,1,Svr Sebiaclear Hydra 40ml,Svr Sebiaclear Hydra 40ml,"Svr Sebiaclear Hydra 40ml is a non-comedogenic compensating moisturizer for acne prone skin. Its combination of active ingredients soothes and repairs the skin barrier, providing comfort. Plus, the skin hydration is regulated, reducing dryness and discomfort. This cream also has an anti-inflammatory and anti-marks effe",active
svr-topialyse-baume-lavant-200ml,Svr Topialyse Baume Lavant 200ml,"<p><p><span style=""font-size: 10.5pt; font-family: 'Segoe UI','sans-serif'; color: #212b36;""><strong>Svr Topialyse Baume Lavant 200ml</strong> is a fragrance-free, sulphate-free cleansing balm <strong>for very dry and allergy-prone skin.</strong> It soothes itching sensations and has a lipid-restoring action to strengthen the skin barrier. The balm texture is creamy, smooth, and very gentle on fragile skin. Skin feels more comfortable after bathing or showering.</span><span style=""font-size: 10.5pt;""><strong><span style=""font-family: 'Segoe UI', 'sans-serif'; color: #212b36;""></span></strong></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Cleanser,"Express_Delivery, Asper Beauty, Cleanser",TRUE,Title,Default Title,,,3401360215832,100,shopify,100,deny,manual,15.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SvrTopialyseBaumeLavant200ml.jpg?v=1756025441,1,Svr Topialyse Baume Lavant 200ml,Svr Topialyse Baume Lavant 200ml,"Svr Topialyse Baume Lavant 200ml is a fragrance-free, sulphate-free cleansing balm for very dry and allergy-prone skin. It soothes itching sensations and has a lipid-restoring action to strengthen the skin barrier. The balm texture is creamy, smooth, and very gentle on fragile skin. Skin feels more comfortable after ba",active
svr-sun-secure-lait-invisible-moisturizing-milk-spf50-100ml,Svr Sun Secure Lait Invisible Moisturizing Milk Spf50+ 100ml,"<p><p><strong>Svr Sun Secure Lait Invisible Moisturizing Milk Spf50+ 100ml + Free Topialyse Cleanser 55ml</strong> <span data-mce-fragment=""1"">is suitable for the entire family, particularly <strong>those with dry skin</strong>, thanks to the comforting nourishing texture. This formula is very resistant to water, hence making it ideal for the days by the pool or on the beach and when you only want to take one sunscreen for the entire family. Coupled with the delicate fragrance, the velvety formula offers great protection against all radiation, thus ensuring a broad-spectrum protection.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3662361001996,100,shopify,100,deny,manual,27.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/SVRSUNCECURELAIT50SPF100ML.png?v=1664798012,1,Svr Sun Secure Lait Invisible Moisturizing Milk Spf50+ 100ml,Svr Sun Secure Lait Invisible Moisturizing Milk Spf50+ 100ml,"Svr Sun Secure Lait Invisible Moisturizing Milk Spf50+ 100ml + Free Topialyse Cleanser 55ml is suitable for the entire family, particularly those with dry skin , thanks to the comforting nourishing texture. This formula is very resistant to water, hence making it ideal for the days by the pool or on the beach and when ",active
svr-sebiaclear-cicapeel-15ml,Svr Sebiaclear Cicapeel 15ml,"<p><p><strong>Svr Sebiaclear Cicapeel 15ml</strong> <span data-mce-fragment=""1"">is a transparent gel that has a strong action on the prevention and reduction of blemishes. This is a specific product to reduce acne caused lesions in 24 hours. It dries out and eliminates blemishes while preventing the formation of residual marks. </span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3401381332037,100,shopify,100,deny,manual,13.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SvrSebiaclearCicapeel15ml.jpg?v=1745323403,1,Svr Sebiaclear Cicapeel 15ml,Svr Sebiaclear Cicapeel 15ml,Svr Sebiaclear Cicapeel 15ml is a transparent gel that has a strong action on the prevention and reduction of blemishes. This is a specific product to reduce acne caused lesions in 24 hours. It dries out and eliminates blemishes while preventing the formation of residual marks.,active
mustela-baby-1-2-3-vitamin-barrier-cream-50ml,Mustela Baby 1 2 3 Vitamin Barrier Cream 50ml,"<p><p><strong>Mustela Baby 1 2 3 Vitamin Barrier Cream 50ml </strong><span data-mce-fragment=""1"">was specially formulated to take care of the baby's sensitive skin with each diaper change. Its unique formula, not only helps repair and soothe the skin but also creates a protective layer that shields the delicate skin of the nappy area. The combination of patented natural ingredients guarantees this triple effectiveness. Avocado Perseose® nourishes the skin, Oxeoline of Alcacea® reduces inflammation, and Sunflower Oil Distillate soothes the skin. In addition, Zinc Oxide forms a protective barrier that shields the skin against both dampness and external aggressors. Practical not only to apply but also to wipe off, this cream can be easily spread onto the baby's diaper area, for quick and easy changes.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3504105024802,100,shopify,100,deny,manual,500.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/MUSTELAVITAMINBARRIERCREAM50ML.jpg?v=1702104627,1,Mustela Baby 1 2 3 Vitamin Barrier Cream 50ml,Mustela Baby 1 2 3 Vitamin Barrier Cream 50ml,"Mustela Baby 1 2 3 Vitamin Barrier Cream 50ml was specially formulated to take care of the baby's sensitive skin with each diaper change. Its unique formula, not only helps repair and soothe the skin but also creates a protective layer that shields the delicate skin of the nappy area. The combination of patented natura",active
mustela-sun-very-high-protection-sun-lotion-spf50-40ml-free-towel,Mustela Sun Very High Protection Sun Lotion Spf50+ 40ml + Free Towel,"<p><p><strong>Mustela Sun Very High Protection Sun Lotion Spf50+ 40ml + Free Towel </strong><span>is indicated to protect the sensitive skin of babies and children from the harmful effects of the sun. Specifically formulated for sensitive skin, it is also suitable for sun-intolerant and atopic skin. Besides a powerful blend of sunscreen filters that protect from both UVB and UVA rays, this sunscreen is enriched with Avocado Perseose®. A patented natural active, Avocado Perseose®, has the ability to reinforce the skin barrier and preserve the cellular richness of the skin which helps protect the skin from both UVB and UVA rays. Highly protecting from solar radiation it has also moisturizing properties keeping the skin hydrated while protecting from the harmful effects of solar radiation.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Body Care,"Express_Delivery, Asper Beauty, Body Care",TRUE,Title,Default Title,,,3504105036768,100,shopify,100,deny,manual,12.00,14.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MustelaSunVeryHighProtectionSunLotionSpf50_40ml_FreeTowel_3f48230e-04fe-457c-8861-617bdeb41779.jpg?v=1750228476,1,Mustela Sun Very High Protection Sun Lotion Spf50+ 40ml + Free Towel,Mustela Sun Very High Protection Sun Lotion Spf50+ 40ml + Free Towel,"Mustela Sun Very High Protection Sun Lotion Spf50+ 40ml + Free Towel is indicated to protect the sensitive skin of babies and children from the harmful effects of the sun. Specifically formulated for sensitive skin, it is also suitable for sun-intolerant and atopic skin. Besides a powerful blend of sunscreen filters th",active
bio-balance-dermasebum-purifying-skin-care-cream-55ml,Bio Balance Dermasebum Purifying Skin Care Cream 55ml,"<p><p><span><strong>Bio Balance Dermasebum Purifying Skin Care Cream 55ml</strong> reduces the production of excess sebum and accelerates the production of young skin cells, while moisturizing the skin and strengthening its natural barrier. for oily to combination skin.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Express_Delivery, Asper Beauty, Skin Care",TRUE,Title,Default Title,,,8697711701054,100,shopify,100,deny,manual,950.00,10.70,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/BioBalanceDermasebumPurifyingSkinCareCream55ml_c3a47f18-fc6c-4c51-8d7a-1b78c271fc42.jpg?v=1752473211,1,Bio Balance Dermasebum Purifying Skin Care Cream 55ml,Bio Balance Dermasebum Purifying Skin Care Cream 55ml,"Bio Balance Dermasebum Purifying Skin Care Cream 55ml reduces the production of excess sebum and accelerates the production of young skin cells, while moisturizing the skin and strengthening its natural barrier. for oily to combination skin.",active
